Distance_(microns),Gray_Value
79.105,77.4242
79.170,77.7924
79.235,78.2712
79.300,78.8078
79.365,79.2482
79.430,79.6733
79.495,80.0900
79.560,80.7105
79.625,81.1525
79.690,81.7436
79.755,82.0279
79.820,82.5548
79.885,82.9983
79.950,83.6275
80.015,84.4259
80.080,85.0353
80.145,85.6831
80.210,86.1921
80.275,86.9187
80.340,87.4921
80.405,88.0015
80.470,88.7904
80.535,89.5864
80.600,90.0166
80.665,90.6273
80.730,91.0702
80.795,91.8718
80.860,92.4565
80.925,93.0043
80.990,93.5003
81.055,94.0305
81.120,94.7684
81.185,95.0871
81.250,96.0069
81.315,96.8324
81.380,97.6271
81.445,98.4094
81.510,99.2081
81.575,100.6683
81.640,101.3014
81.705,102.9944
81.770,104.0034
81.835,105.5329
81.900,107.0129
81.965,108.7923
82.030,110.1222
82.095,111.9299
82.160,112.9557
82.225,113.8905
82.290,114.4409
82.355,115.0402
82.420,115.9488
82.485,116.9326
82.550,117.9263
82.615,118.8978
82.680,119.1362
82.745,119.9552
82.810,120.8835
82.875,121.6375
82.940,122.4217
83.005,123.0002
83.070,123.8643
83.135,124.2688
83.200,124.9569
83.265,125.1152
83.330,125.9047
83.395,126.0031
83.460,126.8358
83.525,127.0000
83.590,127.4020
83.655,127.9755
83.720,128.0677
83.785,128.7450
83.850,128.9973
83.915,129.0000
83.980,129.1345
84.045,129.6384
84.110,129.9873
84.175,130.0000
84.240,130.0000
84.305,130.0000
84.370,130.0000
84.435,130.0000
84.500,130.2738
84.565,130.6671
84.630,130.9733
84.695,131.0000
84.760,131.0000
84.825,131.0000
84.890,131.0000
84.955,131.0000
85.020,131.0000
85.085,131.0000
85.150,131.0000
85.215,131.0000
85.280,131.0000
85.345,131.0000
85.410,131.0000
85.475,131.0000
85.540,131.0000
85.605,131.0000
85.670,131.0000
85.735,131.0000
85.800,131.0000
85.865,131.0000
85.930,131.0000
85.995,131.0000
86.060,131.0000
86.125,131.0000
86.190,131.0000
86.255,131.0000
86.320,131.0000
86.385,130.9967
86.450,130.9632
86.515,130.8346
86.580,130.3658
86.645,130.1241
86.710,130.0299
86.775,130.0000
86.840,130.0000
86.905,130.0000
86.970,130.0000
87.035,130.0000
87.100,130.0000
87.165,130.0000
87.230,130.0000
87.295,130.0000
87.360,130.0000
87.425,130.0000
87.490,130.0000
87.555,130.0000
87.620,130.0000
87.685,130.0000
87.750,130.0000
87.815,130.0000
87.880,130.0000
87.945,130.0000
88.010,130.0000
88.075,130.0000
88.140,130.0000
88.205,130.0000
88.270,130.0000
88.335,130.0000
88.400,130.0000
88.465,130.0000
88.530,130.0000
88.595,130.0000
88.660,130.0000
88.725,130.0000
88.790,130.0000
88.855,130.0000
88.920,130.0000
88.985,130.0000
89.050,130.0000
89.115,130.0000
89.180,130.0000
89.245,130.0000
89.310,130.0000
89.375,130.0000
89.440,130.0000
89.505,130.0000
89.570,130.0000
89.635,130.0000
89.700,130.0000
89.765,130.0000
89.830,130.0000
89.895,130.0000
89.960,130.0000
90.025,130.0000
90.090,130.0000
90.155,130.0000
90.220,130.0000
90.285,130.0000
90.350,130.0000
90.415,130.0000
90.480,130.0000
90.545,130.0000
90.610,130.0000
90.675,130.0000
90.740,129.8938
90.805,129.0861
90.870,129.0327
90.935,129.0000
91.000,129.0000
91.065,129.0000
91.130,129.0000
91.195,129.0000
91.260,129.0000
91.325,129.0000
91.390,128.9991
91.455,128.5511
91.520,128.2098
91.585,128.0000
91.650,128.0000
91.715,128.0000
91.780,128.0000
91.845,128.0000
91.910,128.0000
91.975,128.0000
92.040,128.0000
92.105,128.0000
92.170,128.0000
92.235,128.0000
92.300,128.0000
92.365,127.9229
92.430,127.8731
92.495,127.3702
92.560,127.0567
92.625,127.0000
92.690,127.0000
92.755,127.0000
92.820,127.0000
92.885,127.0000
92.950,127.0000
93.015,127.0000
93.080,127.0000
93.145,127.0000
93.210,127.0000
93.275,127.0000
93.340,127.0000
93.405,127.0000
93.470,127.0000
93.535,127.0000
93.600,126.9981
93.665,126.2481
93.730,126.0000
93.795,126.0000
93.860,126.0000
93.925,126.0000
93.990,126.0000
94.055,126.0000
94.120,125.2053
94.185,125.0000
94.250,125.0000
94.315,125.0000
94.380,125.0000
94.445,124.2372
94.510,124.0000
94.575,124.0000
94.640,124.0000
94.705,124.0000
94.770,123.5799
94.835,123.0444
94.900,123.0000
94.965,123.0000
95.030,123.0000
95.095,123.0000
95.160,123.0000
95.225,122.9563
95.290,122.7459
95.355,122.6077
95.420,122.4064
95.485,122.4460
95.550,122.5518
95.615,122.4951
95.680,122.4968
95.745,122.7740
95.810,123.0000
95.875,123.0000
95.940,123.0000
96.005,123.0000
96.070,122.7760
96.135,122.9222
96.200,123.0000
96.265,123.0000
96.330,123.0000
96.395,123.0000
96.460,123.0000
96.525,123.0000
96.590,123.0673
96.655,123.4681
96.720,123.9114
96.785,124.0000
96.850,124.0000
96.915,124.0000
96.980,124.0000
97.045,124.0000
97.110,124.0000
97.175,124.0000
97.240,124.0000
97.305,124.0738
97.370,124.3720
97.435,124.5441
97.500,124.7115
97.565,124.9447
97.630,125.0000
97.695,125.0000
97.760,125.0000
97.825,125.0000
97.890,125.0000
97.955,125.0000
98.020,125.0000
98.085,125.0000
98.150,125.0000
98.215,125.0000
98.280,125.3878
98.345,126.0000
98.410,126.0000
98.475,126.0000
98.540,126.0000
98.605,126.0000
98.670,126.0000
98.735,126.0000
98.800,126.0000
98.865,126.0000
98.930,126.0292
98.995,126.3686
99.060,126.8684
99.125,127.0000
99.190,127.0000
99.255,127.0000
99.320,127.0000
99.385,127.0000
99.450,127.0000
99.515,127.0000
99.580,127.0201
99.645,127.2971
99.710,127.7002
99.775,128.0000
99.840,128.0000
99.905,128.0000
99.970,128.0000
100.035,128.0000
100.100,128.0000
100.165,128.0000
100.230,128.0000
100.295,128.0000
100.360,128.0000
100.425,128.0000
100.490,128.0000
