Distance_(microns),Gray_Value
59.2800,38.9757
59.3450,38.9414
59.4100,38.8077
59.4750,39.0428
59.5400,39.4388
59.6050,39.6406
59.6700,39.5508
59.7350,39.8150
59.8000,40.1707
59.8650,39.9984
59.9300,39.9028
59.9950,39.7230
60.0600,39.9917
60.1250,39.8312
60.1900,40.1501
60.2550,40.5562
60.3200,40.3245
60.3850,40.3587
60.4500,40.3035
60.5150,40.6247
60.5800,40.3683
60.6450,39.9333
60.7100,40.0742
60.7750,40.3384
60.8400,40.0496
60.9050,39.6966
60.9700,39.9932
61.0350,40.2858
61.1000,40.5342
61.1650,40.8527
61.2300,40.9824
61.2950,41.8411
61.3600,42.1297
61.4250,42.7515
61.4900,42.8326
61.5550,42.9547
61.6200,42.8698
61.6850,42.7076
61.7500,42.8401
61.8150,42.7911
61.8800,42.6159
61.9450,42.5092
62.0100,42.1438
62.0750,42.1812
62.1400,41.8559
62.2050,41.7503
62.2700,41.9481
62.3350,41.7723
62.4000,41.7864
62.4650,41.4230
62.5300,41.3516
62.5950,41.3083
62.6600,41.0055
62.7250,40.4903
62.7900,40.1259
62.8550,39.6315
62.9200,38.6262
62.9850,38.3173
63.0500,37.9327
63.1150,37.5704
63.1800,36.8593
63.2450,36.0825
63.3100,35.8961
63.3750,35.2703
63.4400,34.7280
63.5050,34.5770
63.5700,33.6584
63.6350,32.7865
63.7000,31.7156
63.7650,31.3101
63.8300,31.5811
63.8950,31.6646
63.9600,32.5354
64.0250,33.0682
64.0900,33.4297
64.1550,34.2034
64.2200,35.0823
64.2850,35.8271
64.3500,37.1986
64.4150,37.9866
64.4800,38.8758
64.5450,39.0170
64.6100,39.5971
64.6750,40.1071
64.7400,40.0762
64.8050,40.2345
64.8700,39.7366
64.9350,39.4740
65.0000,39.0325
65.0650,38.9055
65.1300,38.5506
65.1950,38.5527
65.2600,38.0052
65.3250,38.1334
65.3900,38.4861
65.4550,39.6793
65.5200,40.4991
65.5850,41.4512
65.6500,41.8543
65.7150,42.0968
65.7800,42.8233
65.8450,43.2079
65.9100,42.8642
65.9750,42.4407
66.0400,42.7620
66.1050,42.3556
66.1700,42.1061
66.2350,42.0083
66.3000,42.2235
66.3650,41.8732
66.4300,41.8295
66.4950,41.7363
66.5600,41.9701
66.6250,41.7852
66.6900,41.5635
66.7550,41.5525
66.8200,41.9607
66.8850,41.7956
66.9500,41.8913
67.0150,41.9523
67.0800,41.8493
67.1450,41.9269
67.2100,41.8169
67.2750,41.4183
67.3400,41.0985
67.4050,41.2805
67.4700,41.4258
67.5350,41.1176
67.6000,40.1767
67.6650,40.1946
67.7300,39.9627
67.7950,40.1009
67.8600,40.0833
67.9250,39.4770
67.9900,39.7639
68.0550,40.0000
68.1200,39.9986
68.1850,39.7903
68.2500,39.4005
68.3150,39.4297
68.3800,39.8957
68.4450,40.1360
68.5100,39.8544
68.5750,40.0000
68.6400,40.0000
68.7050,40.2767
68.7700,40.5734
68.8350,40.5370
68.9000,40.8919
68.9650,40.7737
69.0300,40.5049
69.0950,40.0601
69.1600,40.1434
69.2250,40.1558
69.2900,40.7146
69.3550,40.6957
69.4200,40.0620
69.4850,39.7112
69.5500,39.3160
69.6150,39.4888
69.6800,39.1170
69.7450,39.2355
69.8100,38.7944
69.8750,38.7090
69.9400,39.0022
70.0050,39.1087
70.0700,38.7499
70.1350,38.6864
70.2000,38.9554
70.2650,38.5276
70.3300,38.8621
70.3950,38.6376
70.4600,38.4721
70.5250,38.9460
70.5900,39.2251
70.6550,39.1023
70.7200,39.3631
70.7850,39.5911
70.8500,39.3896
70.9150,39.8859
70.9800,39.9860
71.0450,39.8318
71.1100,39.6290
71.1750,39.1462
71.2400,39.4932
71.3050,39.3901
71.3700,39.4265
71.4350,39.5188
71.5000,39.2601
71.5650,39.0417
71.6300,39.4042
71.6950,39.5922
71.7600,39.7525
71.8250,39.2200
71.8900,39.0000
71.9550,39.0000
72.0200,39.0000
72.0850,39.0000
72.1500,39.1585
72.2150,39.0708
72.2800,39.0665
72.3450,39.1596
72.4100,39.5816
72.4750,39.3130
72.5400,38.6514
72.6050,38.9872
72.6700,39.1580
72.7350,38.9989
72.8000,38.8526
72.8650,38.8090
72.9300,38.6369
72.9950,38.4897
73.0600,38.9513
73.1250,38.8049
73.1900,38.5663
73.2550,38.2287
73.3200,38.1400
73.3850,38.8493
73.4500,38.3393
73.5150,38.4746
73.5800,38.3569
73.6450,38.3178
73.7100,38.4353
73.7750,38.8373
73.8400,38.5031
73.9050,38.7571
73.9700,38.6634
74.0350,39.1440
74.1000,39.2677
74.1650,39.2291
74.2300,39.0531
74.2950,39.0000
74.3600,39.0704
74.4250,39.2354
74.4900,39.1783
74.5550,39.4742
74.6200,39.3904
74.6850,39.7717
74.7500,40.5069
74.8150,40.8925
74.8800,40.9118
74.9450,41.0016
75.0100,41.2991
75.0750,41.8451
75.1400,42.0615
75.2050,41.8211
75.2700,42.2414
75.3350,42.4129
75.4000,42.6986
75.4650,43.2132
75.5300,42.7866
75.5950,42.7880
75.6600,43.0733
75.7250,43.0876
75.7900,42.6492
75.8550,42.8796
75.9200,42.2623
75.9850,41.3918
76.0500,41.6501
76.1150,41.5629
76.1800,41.6657
76.2450,41.9573
76.3100,42.0979
76.3750,42.1958
76.4400,41.9662
76.5050,41.7069
76.5700,41.9018
76.6350,41.7296
76.7000,41.7703
76.7650,42.0566
76.8300,42.0000
76.8950,41.8472
76.9600,41.6325
77.0250,41.1692
77.0900,41.4660
77.1550,41.3803
77.2200,40.8214
77.2850,41.1676
77.3500,41.1204
77.4150,41.2857
77.4800,41.0873
77.5450,41.0000
77.6100,40.9073
77.6750,41.0461
77.7400,41.0000
77.8050,41.0491
